Bug ID,Component,Severity,Priority,OS,Assignee
1190909,Developer Tools,normal,P3,All,poirot.alex
1191216,Developer Tools,normal,P3,All,jsnajdr
1192556,Developer Tools,normal,P3,OpenBSD,landry
1192863,Developer Tools,normal,P3,All,poirot.alex
1193313,Developer Tools,normal,P3,All,poirot.alex
1193390,Developer Tools,normal,P3,All,jryans
1195825,Developer Tools,normal,P3,All,poirot.alex
1196047,Developer Tools,normal,P3,All,jryans
1196155,Developer Tools,normal,P3,All,jryans
1196714,Developer Tools,normal,P3,All,poirot.alex
1198248,Developer Tools,normal,P3,All,pbrosset
1198339,Developer Tools,normal,P3,All,bgrinstead
1198404,Developer Tools,normal,P3,All,bgrinstead
1199774,Developer Tools,normal,P3,All,nfitzgerald
1200534,Developer Tools,normal,P3,All,janx
1200832,Developer Tools,normal,P3,All,ttromey
1201215,Developer Tools,normal,P3,All,nfitzgerald
1201718,Developer Tools,normal,P3,All,ntim.bugs
1201829,Developer Tools,normal,P3,All,ntim.bugs
1202186,Developer Tools,normal,P3,All,gijskruitbosch+bugs
1202977,Developer Tools,normal,P3,All,jryans
1203159,Developer Tools,normal,P3,All,jryans
1203520,Developer Tools,normal,P3,All,mratcliffe
1203748,Developer Tools,normal,P3,All,mratcliffe
1204127,Developer Tools,normal,P3,All,jryans
1204173,Developer Tools,normal,P3,All,jordan
1204723,Developer Tools,normal,P3,All,jryans
1204808,Developer Tools,normal,P3,All,poirot.alex
1204812,Developer Tools,normal,P3,All,poirot.alex
1205330,Developer Tools,normal,P3,All,hholmes
1205400,Developer Tools,normal,P3,All,mratcliffe
1205814,Developer Tools,normal,P3,All,mratcliffe
1205845,Developer Tools,normal,P3,All,indiasuny000
1206754,Developer Tools,normal,P3,All,jryans
1207868,Developer Tools,normal,P3,All,past
1210420,Developer Tools,trivial,P3,All,tparker12
1210752,Developer Tools,normal,P3,Windows 10,bbell
1211190,Developer Tools,normal,P3,All,ntim.bugs
1212153,Developer Tools,normal,P3,All,jryans
1213138,Developer Tools,normal,P3,All,jordan
1214775,Developer Tools,normal,P3,All,nfitzgerald
1214887,Developer Tools,normal,P3,All,pbrosset
1215203,Developer Tools,normal,P3,All,nfitzgerald
1215206,Developer Tools,normal,P3,All,nfitzgerald
1215251,Developer Tools,normal,P3,All,jordan
1215606,Developer Tools,normal,P3,All,nfitzgerald
1216592,Developer Tools,normal,P3,All,jryans
1217559,Developer Tools,normal,P3,All,poirot.alex
1217687,Developer Tools,normal,P3,All,jryans
1217851,Developer Tools,normal,P3,Windows 10,mratcliffe
1217867,Developer Tools,normal,P3,All,poirot.alex
1217922,Developer Tools,normal,P3,All,mratcliffe
1217979,Developer Tools,normal,P3,All,jordan
1218005,Developer Tools,normal,P3,All,nfitzgerald
1218409,Developer Tools,normal,P3,All,pbrosset
1218412,Developer Tools,normal,P3,All,mratcliffe
1218425,Developer Tools,normal,P3,All,pbrosset
1218471,Developer Tools,normal,P3,All,nfitzgerald
1218612,Developer Tools,normal,P3,All,jryans
1218918,Developer Tools,normal,P3,All,valentin.gosu
1219953,Developer Tools,normal,P3,All,sjakthol
1220011,Developer Tools,blocker,P3,All,bgrinstead
1221238,Developer Tools,normal,P3,All,poirot.alex
1221249,Developer Tools,normal,P3,All,pbrosset
1221549,Developer Tools,normal,P3,All,poirot.alex
1223035,Developer Tools,normal,P3,All,ttromey
1223344,Developer Tools,normal,P3,All,philip.chee
1223452,Developer Tools,normal,P3,All,ttromey
1223701,Developer Tools,normal,P3,All,ntim.bugs
1223766,Developer Tools,normal,P3,All,ejpbruel
1224289,Developer Tools,normal,P3,All,ttromey
1224302,Developer Tools,normal,P3,All,jryans
1224545,Developer Tools,normal,P3,All,pbrosset
1224735,Developer Tools,normal,P3,All,mratcliffe
1224751,Developer Tools,normal,P3,All,jryans
1224765,Developer Tools,normal,P3,All,jlong
1224877,Developer Tools,normal,P3,All,jdescottes
1224958,Developer Tools,normal,P3,All,ntim.bugs
1225108,Developer Tools,normal,P3,All,poirot.alex
1225184,Developer Tools,normal,P3,All,hholmes
1225289,Developer Tools,normal,P3,All,mratcliffe
1226570,Developer Tools,normal,P3,All,jryans
1226661,Developer Tools,normal,P3,All,jryans
1226877,Developer Tools,normal,P3,All,yzenevich
1228032,Developer Tools,normal,P3,All,gijskruitbosch+bugs
1228363,Developer Tools,normal,P3,All,mratcliffe
1229911,Developer Tools,normal,P3,All,ttromey
1230990,Developer Tools,normal,P3,All,sjakthol
1231956,Developer Tools,normal,P3,All,dtownsend
1233887,Developer Tools,normal,P3,All,jryans
1234349,Developer Tools,normal,P3,All,hholmes
1234880,Developer Tools,normal,P3,All,arai.unmht
1235457,Developer Tools,normal,P3,All,nfitzgerald
1235458,Developer Tools,normal,P3,All,nfitzgerald
1235909,Developer Tools,normal,P3,All,nfitzgerald
1235933,Developer Tools,normal,P3,All,nfitzgerald
1236053,Developer Tools,normal,P3,All,nfitzgerald
1236673,Developer Tools,normal,P3,All,nfitzgerald
1236905,Developer Tools,normal,P3,All,poirot.alex
1237054,Developer Tools,normal,P3,All,nfitzgerald
1237606,Developer Tools,normal,P3,All,poirot.alex
1240044,Developer Tools,normal,P3,All,jdescottes
1240063,Developer Tools,normal,P3,All,ttromey
1241298,Developer Tools,normal,P3,All,nfitzgerald
1241732,Developer Tools,normal,P3,All,jdescottes
1242689,Developer Tools,normal,P3,All,pbrosset
1243777,Developer Tools,normal,P3,All,lclark
1244054,Developer Tools,normal,P3,All,odvarko
1245462,Developer Tools,normal,P3,All,poirot.alex
1245530,Developer Tools,normal,P3,All,poirot.alex
1246313,Developer Tools,normal,P3,All,hholmes
1246650,Developer Tools,normal,P3,All,jdescottes
1246904,Developer Tools,normal,P3,All,pbrosset
1247186,Developer Tools,normal,P3,All,pbrosset
1247270,Developer Tools,normal,P3,All,poirot.alex
1248161,Developer Tools,normal,P3,All,odvarko
1248360,Developer Tools,normal,P3,All,pbrosset
1248600,Developer Tools,normal,P3,All,poirot.alex
1249088,Developer Tools,normal,P3,All,lclark
1250307,Developer Tools,normal,P3,All,nfitzgerald
1250434,Developer Tools,normal,P3,All,bgrinstead
1250833,Developer Tools,normal,P3,All,poirot.alex
1251727,Developer Tools,normal,P3,All,ntim.bugs
1252287,Developer Tools,normal,P3,All,jryans
1252346,Developer Tools,normal,P3,All,jryans
1253693,Developer Tools,normal,P3,All,lclark
1254726,Developer Tools,normal,P3,All,jdescottes
1257322,Developer Tools,normal,P3,All,jlong
1260589,Developer Tools,normal,P3,All,nfitzgerald
1260590,Developer Tools,normal,P3,All,nfitzgerald
1260938,Developer Tools,normal,P3,All,nfitzgerald
1261687,Developer Tools,normal,P3,All,jdescottes
1264063,Developer Tools,normal,P3,All,pbrosset
1266021,Developer Tools,normal,P3,All,odvarko
1270774,Developer Tools,normal,P3,All,terrence.d.cole
1274333,Developer Tools,normal,P3,All,jryans
1275081,Developer Tools,normal,P3,All,jdescottes
1275706,Developer Tools,normal,P3,All,bgrinstead
1276533,Developer Tools,trivial,P3,All,steve.j.melia
1278357,Developer Tools,normal,P3,All,jryans
1283583,Developer Tools,normal,P3,All,jryans
1283599,Developer Tools,normal,P3,All,jryans
1283886,Developer Tools,normal,P3,All,jryans
1285289,Developer Tools,normal,P3,All,lgreco
1285638,Developer Tools,normal,P3,All,jsnajdr
1291635,Developer Tools,normal,P3,All,hholmes
1291809,Developer Tools,normal,P3,All,jryans
1292081,Developer Tools,normal,P3,All,poirot.alex
1299580,Developer Tools,normal,P3,All,jdescottes
1301812,Developer Tools,normal,P3,All,3ugzilla
1303268,Developer Tools,normal,P3,All,poirot.alex
1303288,Developer Tools,normal,P3,All,poirot.alex
1308648,Developer Tools,normal,P3,All,gtatum
1308651,Developer Tools,normal,P3,All,gtatum
1311536,Developer Tools,normal,P3,All,3ugzilla
1311572,Developer Tools,normal,P3,All,gasolin
1314609,Developer Tools,normal,P3,All,poirot.alex
1321096,Developer Tools,normal,P3,All,poirot.alex
1321839,Developer Tools,normal,P3,All,ttromey
1338363,Developer Tools,normal,P3,All,ntim.bugs
1338681,Developer Tools,normal,P3,All,myk
1340539,Developer Tools,normal,P3,All,ntim.bugs
1340923,Developer Tools,normal,P3,All,arai.unmht
1343501,Developer Tools,normal,P3,All,spenades
1345323,Developer Tools,normal,P3,All,ntim.bugs
1347607,Developer Tools,normal,P3,All,ntim.bugs
1347977,Developer Tools,normal,P3,All,pbrosset
1351537,Developer Tools,normal,P3,All,jryans
1356163,Developer Tools,normal,P3,All,spenades
1356394,Developer Tools,blocker,P3,All,rhelmer
1357909,Developer Tools,normal,P3,All,mrbkap
1359273,Developer Tools,normal,P3,All,jwatt
1359486,Developer Tools,normal,P3,All,jwatt
1360237,Developer Tools,normal,P3,All,poirot.alex
1363790,Developer Tools,normal,P3,All,standard8
1364453,Developer Tools,normal,P3,All,spenades
1365216,Developer Tools,normal,P3,All,spenades
1365767,Developer Tools,normal,P3,All,continuation
1368204,Developer Tools,normal,P3,All,matthieu.rigolot
1369214,Developer Tools,normal,P3,All,continuation
1370148,Developer Tools,normal,P3,All,pbrosset
1370786,Developer Tools,normal,P3,All,ttromey
1370925,Developer Tools,normal,P3,All,lgreco
1378151,Developer Tools,normal,P3,All,poirot.alex
1378863,Developer Tools,normal,P3,All,poirot.alex
1382173,Developer Tools,normal,P3,All,jdescottes
1382343,Developer Tools,normal,P3,All,ehsan
1383935,Developer Tools,normal,P3,All,bgrinstead
1384943,Developer Tools,normal,P3,All,ttromey
1384967,Developer Tools,normal,P3,All,jdescottes
1386584,Developer Tools,normal,P3,All,jdescottes
1387122,Developer Tools,normal,P3,All,poirot.alex
1387123,Developer Tools,normal,P3,All,poirot.alex
1388954,Developer Tools,normal,P3,All,kmaglione+bmo
161032,Toolbars and Customization,normal,P3,All,hyatt
161730,Toolbars and Customization,normal,P3,Windows 2000,hyatt
161866,Toolbars and Customization,normal,P3,All,bugzilla
162036,Toolbars and Customization,normal,P3,All,hewitt
162286,Toolbars and Customization,normal,P3,Linux,bugzilla
162341,Toolbars and Customization,normal,P3,Linux,bugzilla
165958,Toolbars and Customization,normal,P3,Windows XP,bugzilla
167100,Toolbars and Customization,minor,P3,Windows 98,hyatt
168442,Toolbars and Customization,normal,P3,Windows 2000,hewitt
169833,Toolbars and Customization,normal,P3,All,bugzilla
169834,Toolbars and Customization,normal,P3,All,kerz
170566,Toolbars and Customization,normal,P3,All,kerz
170765,Toolbars and Customization,major,P3,All,bugzilla
171101,Toolbars and Customization,normal,P3,All,hewitt
171104,Toolbars and Customization,normal,P3,All,hewitt
171122,Toolbars and Customization,normal,P3,Windows XP,hewitt
171239,Toolbars and Customization,normal,P3,All,hewitt
171242,Toolbars and Customization,normal,P3,All,hyatt
171397,Toolbars and Customization,normal,P3,Windows XP,hewitt
171402,Toolbars and Customization,normal,P3,Windows XP,hewitt
171447,Toolbars and Customization,normal,P3,Linux,hewitt
171459,Toolbars and Customization,normal,P3,Linux,bryner
171565,Toolbars and Customization,trivial,P3,Windows XP,hyatt
171604,Toolbars and Customization,normal,P3,Windows 2000,hyatt
171647,Toolbars and Customization,normal,P3,Windows 2000,kerz
171741,Toolbars and Customization,normal,P3,Linux,hewitt
171874,Toolbars and Customization,normal,P3,Windows 2000,hewitt
172068,Toolbars and Customization,normal,P3,Windows XP,bugzilla
172127,Toolbars and Customization,trivial,P3,Windows XP,hewitt
172239,Toolbars and Customization,minor,P3,All,bugzilla
172262,Toolbars and Customization,normal,P3,All,hyatt
172264,Toolbars and Customization,normal,P3,Windows XP,hyatt
172291,Toolbars and Customization,normal,P3,Windows 2000,p_ch
172502,Toolbars and Customization,normal,P3,Windows XP,jhenry
172530,Toolbars and Customization,normal,P3,All,mconnor
172647,Toolbars and Customization,minor,P3,Windows XP,hyatt
172903,Toolbars and Customization,blocker,P3,OS/2,hyatt
173444,Toolbars and Customization,normal,P3,All,hyatt
173741,Toolbars and Customization,normal,P3,Linux,p_ch
173878,Toolbars and Customization,minor,P3,Windows 2000,hyatt
174895,Toolbars and Customization,minor,P3,All,hyatt
175615,Toolbars and Customization,major,P3,All,hyatt
176130,Toolbars and Customization,minor,P3,All,noririty
177507,Toolbars and Customization,normal,P3,Windows 2000,kevin
177973,Toolbars and Customization,minor,P3,All,hyatt
178120,Toolbars and Customization,minor,P3,All,hskupin
178224,Toolbars and Customization,minor,P3,Linux,hyatt
180156,Toolbars and Customization,trivial,P3,All,hyatt
180674,Toolbars and Customization,minor,P3,All,asa
191637,Toolbars and Customization,critical,P3,All,bugs
194341,Toolbars and Customization,normal,P3,All,hyatt
194766,Toolbars and Customization,normal,P3,Linux,p_ch
200718,Toolbars and Customization,trivial,P3,All,bugzilla
201826,Toolbars and Customization,normal,P3,All,hyatt
202711,Toolbars and Customization,trivial,P3,All,axelssonaf
202792,Toolbars and Customization,minor,P3,All,bugs
206462,Toolbars and Customization,major,P3,Mac OS X,hyatt
208669,Toolbars and Customization,trivial,P3,All,hyatt
210292,Toolbars and Customization,trivial,P3,All,bugzilla
210563,Toolbars and Customization,normal,P3,Mac OS X,hyatt
213942,Toolbars and Customization,normal,P3,Windows XP,bugzilla
214218,Toolbars and Customization,trivial,P3,Windows XP,hyatt
215206,Toolbars and Customization,trivial,P3,All,bugs
215385,Toolbars and Customization,normal,P3,All,hyatt
215737,Toolbars and Customization,minor,P3,Windows XP,hyatt
216470,Toolbars and Customization,normal,P3,All,hyatt
216930,Toolbars and Customization,minor,P3,Linux,p_ch
219165,Toolbars and Customization,minor,P3,OS/2,jhpedemonte
222278,Toolbars and Customization,major,P3,Mac OS X,hyatt
222393,Toolbars and Customization,trivial,P3,Linux,hyatt
222602,Toolbars and Customization,normal,P3,All,hyatt
223277,Toolbars and Customization,major,P3,All,p_ch
223534,Toolbars and Customization,major,P3,All,p_ch
224399,Toolbars and Customization,normal,P3,All,p_ch
224990,Toolbars and Customization,major,P3,All,p_ch
225215,Toolbars and Customization,normal,P3,All,p_ch
227215,Toolbars and Customization,normal,P3,Windows XP,mscott
227583,Toolbars and Customization,normal,P3,Mac OS X,kevin
228103,Toolbars and Customization,normal,P3,All,p_ch
228163,Toolbars and Customization,normal,P3,Windows XP,p_ch
231381,Toolbars and Customization,normal,P3,Linux,p_ch
233528,Toolbars and Customization,normal,P3,Windows 98,bugs
233977,Toolbars and Customization,minor,P3,Mac OS X,bugs
234660,Toolbars and Customization,normal,P3,Linux,bugs
235277,Toolbars and Customization,normal,P3,All,miahzmiahz+bmo
236626,Toolbars and Customization,normal,P3,Mac OS X,kevin
237776,Toolbars and Customization,trivial,P3,All,ryanvm
237866,Toolbars and Customization,minor,P3,Windows 2000,bugs
237900,Toolbars and Customization,minor,P3,All,axelssonaf
237959,Toolbars and Customization,trivial,P3,Windows XP,robert
238579,Toolbars and Customization,trivial,P3,All,ali
240485,Toolbars and Customization,normal,P3,All,mconnor
241363,Toolbars and Customization,trivial,P3,All,stdowa+bugzilla
242273,Toolbars and Customization,normal,P3,Mac OS X,bugs
243262,Toolbars and Customization,normal,P3,Linux,bugs
243271,Toolbars and Customization,major,P3,Windows XP,mconnor
246372,Toolbars and Customization,normal,P3,Windows 2000,bugs
247116,Toolbars and Customization,normal,P3,All,dtownsend
247603,Toolbars and Customization,critical,P3,All,jcginn
248484,Toolbars and Customization,normal,P3,Mac OS X,bugs
250179,Toolbars and Customization,normal,P3,Windows 98,vladimir
250820,Toolbars and Customization,normal,P3,Windows XP,vladimir
250974,Toolbars and Customization,normal,P3,All,steffen.wilberg
255266,Toolbars and Customization,normal,P3,Windows XP,shorlander
255402,Toolbars and Customization,minor,P3,Windows XP,bugs
255572,Toolbars and Customization,normal,P3,All,steffen.wilberg
255901,Toolbars and Customization,normal,P3,Windows 2000,bugs
256088,Toolbars and Customization,trivial,P3,All,kevin
257189,Toolbars and Customization,normal,P3,Windows XP,bugs
257282,Toolbars and Customization,trivial,P3,Windows XP,bugs
257317,Toolbars and Customization,trivial,P3,All,bugzilla
257480,Toolbars and Customization,normal,P3,All,bugs
258318,Toolbars and Customization,normal,P3,All,p_ch
258405,Toolbars and Customization,normal,P3,All,ventnor.bugzilla
258679,Toolbars and Customization,normal,P3,All,mozilla
259562,Toolbars and Customization,normal,P3,Mac OS X,kevin
262256,Toolbars and Customization,normal,P3,Windows XP,bugs
263599,Toolbars and Customization,normal,P3,All,jcginn
264064,Toolbars and Customization,normal,P3,All,richwklein
264488,Toolbars and Customization,normal,P3,Windows XP,zeniko
269700,Toolbars and Customization,normal,P3,All,bugzilla
269775,Toolbars and Customization,normal,P3,Windows XP,martijn.martijn
272504,Toolbars and Customization,normal,P3,Linux,bugs
273926,Toolbars and Customization,minor,P3,Windows XP,dtownsend
277847,Toolbars and Customization,trivial,P3,Windows XP,mconnor
283471,Toolbars and Customization,normal,P3,Windows XP,bugs
284130,Toolbars and Customization,major,P3,Mac OS X,kevin
284781,Toolbars and Customization,normal,P3,Windows XP,bugs
285456,Toolbars and Customization,minor,P3,Windows XP,bugs
291781,Toolbars and Customization,normal,P3,All,takeshi2
293523,Toolbars and Customization,trivial,P3,Linux,jwalden+fxhelp
296275,Toolbars and Customization,normal,P3,All,tabmix.onemen
297648,Toolbars and Customization,trivial,P3,All,hskupin
297751,Toolbars and Customization,trivial,P3,Windows XP,bugs
298554,Toolbars and Customization,normal,P3,Mac OS X,kevin
301519,Toolbars and Customization,normal,P3,Windows XP,martijn.martijn
304245,Toolbars and Customization,minor,P3,All,BoxerBoi76
306243,Toolbars and Customization,normal,P3,All,moz_bug_r_a4
307447,Toolbars and Customization,normal,P3,Windows XP,zeniko
307558,Toolbars and Customization,major,P3,Windows XP,axel
309447,Toolbars and Customization,minor,P3,All,gidsgoldberg
322507,Toolbars and Customization,normal,P3,Mac OS X,hwaara
323686,Toolbars and Customization,trivial,P3,All,philip.puryear
323839,Toolbars and Customization,normal,P3,Windows XP,martijn.martijn
329601,Toolbars and Customization,normal,P3,All,l10n
330464,Toolbars and Customization,blocker,P3,All,gavin.sharp
337427,Toolbars and Customization,minor,P3,All,mozilla
338000,Toolbars and Customization,minor,P3,Linux,bugzilla-mozilla-20000923
341429,Toolbars and Customization,normal,P3,All,mglenn
343603,Toolbars and Customization,minor,P3,All,gavin.sharp
343909,Toolbars and Customization,trivial,P3,All,u88484
345407,Toolbars and Customization,normal,P3,All,pamg.bugs
347397,Toolbars and Customization,normal,P3,All,mconnor
347398,Toolbars and Customization,normal,P3,Mac OS X,jgoldman
347401,Toolbars and Customization,normal,P3,Windows XP,jgoldman
347402,Toolbars and Customization,normal,P3,All,regis.caspar+bz
347416,Toolbars and Customization,major,P3,Windows XP,gavin.sharp
347428,Toolbars and Customization,normal,P3,All,pamg.bugs
347435,Toolbars and Customization,minor,P3,Windows XP,jgoldman
347602,Toolbars and Customization,normal,P3,Windows XP,jgoldman
347616,Toolbars and Customization,normal,P3,Windows XP,pamg.bugs
347698,Toolbars and Customization,trivial,P3,Windows XP,mbeltzner
347714,Toolbars and Customization,normal,P3,All,rflint
347751,Toolbars and Customization,normal,P3,Windows XP,jgoldman
347754,Toolbars and Customization,normal,P3,All,pkasting
347964,Toolbars and Customization,minor,P3,Windows XP,pamg.bugs
347975,Toolbars and Customization,normal,P3,Windows XP,reed
348138,Toolbars and Customization,normal,P3,All,pamg.bugs
348319,Toolbars and Customization,normal,P3,All,gavin.sharp
348442,Toolbars and Customization,normal,P3,Windows XP,mconnor
348565,Toolbars and Customization,normal,P3,Mac OS X,pamg.bugs
348750,Toolbars and Customization,major,P3,Mac OS X,jgoldman
348837,Toolbars and Customization,minor,P3,Mac OS X,pamg.bugs
348911,Toolbars and Customization,normal,P3,Windows 2000,mwu.code
348946,Toolbars and Customization,normal,P3,Linux,dtownsend
349614,Toolbars and Customization,normal,P3,Mac OS X,philringnalda
350201,Toolbars and Customization,trivial,P3,All,mwu.code
350210,Toolbars and Customization,normal,P3,Mac OS X,asaf
350282,Toolbars and Customization,normal,P3,Mac OS X,asaf
350854,Toolbars and Customization,normal,P3,Windows XP,asaf
350855,Toolbars and Customization,normal,P3,Windows XP,mconnor
351117,Toolbars and Customization,normal,P3,Linux,mconnor
351195,Toolbars and Customization,normal,P3,Linux,myk
351618,Toolbars and Customization,minor,P3,Linux,pamg.bugs
351623,Toolbars and Customization,normal,P3,All,myk
351759,Toolbars and Customization,minor,P3,Windows XP,pamg.bugs
351770,Toolbars and Customization,normal,P3,Windows XP,pamg.bugs
351900,Toolbars and Customization,normal,P3,All,myk
351907,Toolbars and Customization,major,P3,Windows XP,dasledz.bugs
352158,Toolbars and Customization,normal,P3,All,philringnalda
352160,Toolbars and Customization,normal,P3,Windows XP,mconnor
352476,Toolbars and Customization,blocker,P3,Windows XP,asaf
352563,Toolbars and Customization,normal,P3,All,myk
352681,Toolbars and Customization,normal,P3,All,myk
352720,Toolbars and Customization,normal,P3,All,pamg.bugs
352952,Toolbars and Customization,normal,P3,Mac OS X,philringnalda
353149,Toolbars and Customization,normal,P3,Windows 2000,myk
353438,Toolbars and Customization,normal,P3,Windows XP,asaf
354334,Toolbars and Customization,normal,P3,Mac OS X,philringnalda
358678,Toolbars and Customization,minor,P3,Mac OS X,philringnalda
362627,Toolbars and Customization,major,P3,Mac OS X,philringnalda
384730,Toolbars and Customization,normal,P3,Windows XP,rflint
414590,Toolbars and Customization,minor,P3,Mac OS X,stefanh
417152,Toolbars and Customization,normal,P3,All,dao+bmo
419990,Toolbars and Customization,normal,P3,Linux,frnchfrgg
424517,Toolbars and Customization,normal,P3,All,dao+bmo
426026,Toolbars and Customization,minor,P3,All,dao+bmo
426079,Toolbars and Customization,normal,P3,All,MattN+bmo
432287,Toolbars and Customization,normal,P3,All,dao+bmo
433896,Toolbars and Customization,normal,P3,Windows XP,kliu
457160,Toolbars and Customization,major,P3,All,zeniko
460899,Toolbars and Customization,major,P3,Mac OS X,mstange
465231,Toolbars and Customization,major,P3,All,asaf
477694,Toolbars and Customization,trivial,P3,All,dao+bmo
489303,Toolbars and Customization,normal,P3,All,enndeakin
489545,Toolbars and Customization,normal,P3,Mac OS X,philringnalda
490401,Toolbars and Customization,normal,P3,All,dao+bmo
505699,Toolbars and Customization,normal,P3,Mac OS X,mstange
510388,Toolbars and Customization,normal,P3,Mac OS X,enndeakin
514833,Toolbars and Customization,minor,P3,Mac OS X,mstange
515196,Toolbars and Customization,minor,P3,All,akshendra521994
544659,Toolbars and Customization,normal,P3,All,dao+bmo
546261,Toolbars and Customization,normal,P3,Windows XP,dao+bmo
549445,Toolbars and Customization,normal,P3,Mac OS X,mstange
549562,Toolbars and Customization,normal,P3,Mac OS X,mstange
550205,Toolbars and Customization,normal,P3,Windows 7,enndeakin
553175,Toolbars and Customization,normal,P3,All,dao+bmo
558643,Toolbars and Customization,trivial,P3,All,dao+bmo
564187,Toolbars and Customization,normal,P3,All,dao+bmo
571772,Toolbars and Customization,trivial,P3,All,dao+bmo
573329,Toolbars and Customization,normal,P3,All,jaws
573412,Toolbars and Customization,normal,P3,Mac OS X,dao+bmo
574435,Toolbars and Customization,normal,P3,Windows 7,dao+bmo
575248,Toolbars and Customization,major,P3,Windows 7,felipc
575516,Toolbars and Customization,minor,P3,Windows 7,at.light
585946,Toolbars and Customization,minor,P3,Windows 7,dao+bmo
586968,Toolbars and Customization,normal,P3,All,raymond
593357,Toolbars and Customization,normal,P3,All,fryn
593823,Toolbars and Customization,normal,P3,Linux,dao+bmo
598918,Toolbars and Customization,trivial,P3,All,dao+bmo
598923,Toolbars and Customization,normal,P3,All,dietrich
598946,Toolbars and Customization,major,P3,All,dao+bmo
599029,Toolbars and Customization,minor,P3,All,dao+bmo
603817,Toolbars and Customization,normal,P3,Windows 7,owenjonesuk
609127,Toolbars and Customization,major,P3,Mac OS X,dao+bmo
615435,Toolbars and Customization,normal,P3,All,fryn
616014,Toolbars and Customization,normal,P3,All,dietrich
616015,Toolbars and Customization,normal,P3,All,dietrich
616793,Toolbars and Customization,normal,P3,Windows 7,felipc
618277,Toolbars and Customization,normal,P3,All,dao+bmo
626500,Toolbars and Customization,normal,P3,All,ehsan
630634,Toolbars and Customization,normal,P3,All,dietrich
647540,Toolbars and Customization,normal,P3,All,dao+bmo
647886,Toolbars and Customization,normal,P3,All,dao+bmo
694084,Toolbars and Customization,normal,P3,All,dao+bmo
703063,Toolbars and Customization,normal,P3,Mac OS X,mdeboer
713841,Toolbars and Customization,trivial,P3,All,dao+bmo
724821,Toolbars and Customization,normal,P3,All,raymond
739093,Toolbars and Customization,normal,P3,All,dao+bmo
748894,Toolbars and Customization,normal,P3,All,mak77
749804,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
752434,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
755598,Toolbars and Customization,normal,P3,All,mdeboer
759754,Toolbars and Customization,normal,P3,Mac OS X,dao+bmo
760083,Toolbars and Customization,normal,P3,All,dao+bmo
770135,Toolbars and Customization,normal,P3,All,jaws
774725,Toolbars and Customization,normal,P3,Windows 7,jaws
782043,Toolbars and Customization,normal,P3,All,dao+bmo
819907,Toolbars and Customization,normal,P3,All,tabutils+bugzilla
855295,Toolbars and Customization,normal,P3,All,mconley
855683,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
855799,Toolbars and Customization,normal,P3,All,mconley
855803,Toolbars and Customization,normal,P3,All,jaws
855805,Toolbars and Customization,normal,P3,All,mak77
855830,Toolbars and Customization,normal,P3,All,jaws
856639,Toolbars and Customization,normal,P3,All,mconley
857542,Toolbars and Customization,normal,P3,Windows 8,mconley
858056,Toolbars and Customization,normal,P3,All,jaws
858067,Toolbars and Customization,normal,P3,All,bwinton
858132,Toolbars and Customization,normal,P3,All,mconley
858196,Toolbars and Customization,normal,P3,All,blair
858219,Toolbars and Customization,normal,P3,All,mconley
858597,Toolbars and Customization,normal,P3,All,mconley
858660,Toolbars and Customization,normal,P3,All,bwinton
858662,Toolbars and Customization,normal,P3,All,bwinton
860487,Toolbars and Customization,normal,P3,All,mconley
860535,Toolbars and Customization,normal,P3,All,mconley
860562,Toolbars and Customization,normal,P3,All,mconley
860642,Toolbars and Customization,normal,P3,All,mconley
860646,Toolbars and Customization,normal,P3,Windows 8,mconley
860648,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
861087,Toolbars and Customization,normal,P3,All,jaws
861088,Toolbars and Customization,normal,P3,All,jaws
861092,Toolbars and Customization,normal,P3,All,blair
861401,Toolbars and Customization,normal,P3,All,mconley
861702,Toolbars and Customization,normal,P3,All,blair
861703,Toolbars and Customization,normal,P3,All,mconley
863299,Toolbars and Customization,normal,P3,All,jaws
863314,Toolbars and Customization,normal,P3,Windows 7,mconley
864355,Toolbars and Customization,normal,P3,All,mconley
864425,Toolbars and Customization,normal,P3,All,mconley
865316,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
865916,Toolbars and Customization,normal,P3,All,mdeboer
865926,Toolbars and Customization,normal,P3,All,jaws
866245,Toolbars and Customization,normal,P3,All,mconley
866590,Toolbars and Customization,normal,P3,Windows 8,blair
866836,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
866837,Toolbars and Customization,normal,P3,All,mdeboer
866838,Toolbars and Customization,normal,P3,All,mdeboer
866840,Toolbars and Customization,normal,P3,All,mdeboer
866841,Toolbars and Customization,normal,P3,All,mdeboer
866844,Toolbars and Customization,normal,P3,All,mdeboer
866845,Toolbars and Customization,normal,P3,All,mdeboer
866978,Toolbars and Customization,normal,P3,All,blair
867368,Toolbars and Customization,normal,P3,All,mconley
867585,Toolbars and Customization,normal,P3,All,mconley
868135,Toolbars and Customization,normal,P3,All,mconley
868410,Toolbars and Customization,normal,P3,Mac OS X,mconley
868433,Toolbars and Customization,normal,P3,All,mdeboer
